YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level,Higher Ed Ranking Level
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,120.2,120.2,112.3,128.1,Sex,Female,10,CVD,CVD09,AGEADJRATE,SEX,SEXF,9,15,2,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,23.7,23.7,15.2,35.3,Race/Ethnicity,Hispanic,10,CVD,CVD08,CRDRATE,RACE,HIS,9,15,2,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,175.5,175.5,155.7,195.3,Race/Ethnicity,"Black, non-Hispanic",8,CVD,CVD09,AGEADJRATE,RACE,BLK,17,17,27,Middle,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,87.4,87.4,84.0,90.8,Sex,Male,8,CVD,CVD08,CRDRATE,SEX,SEXM,17,17,27,Middle,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,56.5,56.5,51.9,61.2,Race/Ethnicity,"White, non-Hispanic",10,CVD,CVD07,AGEADJRATE,RACE,WHT,9,15,2,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,91.7,91.7,88.6,94.8,Overall,Overall,9,CVD,CVD08,CRDRATE,OVERALL,OVR,2,2,19,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.8,1.8,1.4,2.3,Age,Age 0-44,8,CVD,CVD08,CRDRATE,AGE,AGE0_44,17,17,27,Middle,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,136.9,136.9,133.6,140.3,Race/Ethnicity,"White, non-Hispanic",8,CVD,CVD09,AGEADJRATE,RACE,WHT,17,17,27,Middle,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,260.4,260.4,246.1,274.7,Sex,Male,10,CVD,CVD09,CRDRATE,SEX,SEXM,9,15,2,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,68.4,68.4,65.8,71.0,Race/Ethnicity,"White, non-Hispanic",9,CVD,CVD08,AGEADJRATE,RACE,WHT,2,2,19,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,42.3,42.3,40.3,44.3,Race/Ethnicity,"White, non-Hispanic",8,CVD,CVD07,CRDRATE,RACE,WHT,17,17,27,Middle,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,89.9,89.9,81.7,98.1,Sex,Female,10,CVD,CVD08,CRDRATE,SEX,SEXF,9,15,2,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.0,1.0,0.7,1.4,Age,Age 0-44,8,CVD,CVD07,CRDRATE,AGE,AGE0_44,17,17,27,Middle,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,56.8,56.8,52.7,61.0,Overall,Overall,10,CVD,CVD07,AGEADJRATE,OVERALL,OVR,9,15,2,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,88.3,88.3,78.2,98.3,Race/Ethnicity,Hispanic,9,CVD,CVD09,AGEADJRATE,RACE,HIS,2,2,19,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,119.8,119.8,111.5,128.2,Race/Ethnicity,Hispanic,8,CVD,CVD09,AGEADJRATE,RACE,HIS,17,17,27,Middle,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,57.7,57.7,51.2,64.2,Sex,Male,10,CVD,CVD07,AGEADJRATE,SEX,SEXM,9,15,2,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,68.9,68.9,66.8,71.1,Overall,Overall,8,CVD,CVD08,CRDRATE,OVERALL,OVR,17,17,27,Middle,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,24.2,24.2,17.5,32.6,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD08,CRDRATE,RACE,ASN,2,2,19,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,123.3,123.3,116.4,130.2,Overall,Overall,10,CVD,CVD08,CRDRATE,OVERALL,OVR,9,15,2,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,42.9,42.9,40.5,45.3,Sex,Female,9,CVD,CVD08,AGEADJRATE,SEX,SEXF,2,2,19,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,177.1,177.1,165.6,188.6,Sex,Female,10,CVD,CVD09,CRDRATE,SEX,SEXF,9,15,2,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,201.2,201.2,190.2,212.1,Age,Age >=65,9,CVD,CVD07,CRDRATE,AGE,AGE65P,2,2,19,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,153.5,153.5,149.0,157.9,Sex,Male,8,CVD,CVD09,CRDRATE,SEX,SEXM,17,17,27,Middle,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,30.6,30.6,28.1,33.1,Sex,Male,9,CVD,CVD07,AGEADJRATE,SEX,SEXM,2,2,19,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,130.6,130.6,121.1,140.1,Sex,Male,10,CVD,CVD08,AGEADJRATE,SEX,SEXM,9,15,2,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,84.4,84.4,72.4,96.4,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD08,CRDRATE,RACE,BLK,9,15,2,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,158.6,158.6,147.4,169.8,Sex,Male,10,CVD,CVD08,CRDRATE,SEX,SEXM,9,15,2,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,139.5,139.5,101.8,186.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",8,CVD,CVD09,AGEADJRATE,RACE,AIAN,17,17,27,Middle,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,159.8,159.8,146.5,173.0,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD09,AGEADJRATE,RACE,BLK,2,2,19,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,168.8,168.8,162.8,174.7,Sex,Female,9,CVD,CVD09,CRDRATE,SEX,SEXF,2,2,19,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,41.6,41.6,25.8,63.6,Race/Ethnicity,Hispanic,10,CVD,CVD08,AGEADJRATE,RACE,HIS,9,15,2,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,51.6,51.6,46.1,57.2,Race/Ethnicity,Hispanic,9,CVD,CVD09,CRDRATE,RACE,HIS,2,2,19,Top 10,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,39.0,39.0,32.2,45.8,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD07,AGEADJRATE,RACE,BLK,2,2,19,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,746.2,746.2,728.2,764.3,Age,Age >=65,8,CVD,CVD09,CRDRATE,AGE,AGE65P,17,17,27,Middle,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,41.4,41.4,32.0,52.7,Race/Ethnicity,"Black, non-Hispanic",8,CVD,CVD07,AGEADJRATE,RACE,BLK,17,17,27,Middle,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,400.8,400.8,385.4,416.2,Age,Age >=65,9,CVD,CVD08,CRDRATE,AGE,AGE65P,2,2,19,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,60.2,60.2,54.6,65.8,Sex,Female,10,CVD,CVD08,AGEADJRATE,SEX,SEXF,9,15,2,Top 10,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,8.5,8.5,6.2,11.3,Age,Age 0-44,10,CVD,CVD09,CRDRATE,AGE,AGE0_44,9,15,2,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.3,38.3,29.1,49.5,Race/Ethnicity,"Asian, non-Hispanic",8,CVD,CVD07,AGEADJRATE,RACE,ASN,17,17,27,Middle,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,78.1,78.1,69.2,86.9,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD08,CRDRATE,RACE,BLK,2,2,19,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,35.2,35.2,33.7,36.7,Overall,Overall,8,CVD,CVD07,CRDRATE,OVERALL,OVR,17,17,27,Middle,Top 25
2021,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,215.8,215.8,203.5,228.1,Sex,Male,10,CVD,CVD09,AGEADJRATE,SEX,SEXM,9,15,2,Top 10,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,65.4,65.4,63.4,67.5,Overall,Overall,8,CVD,CVD08,AGEADJRATE,OVERALL,OVR,17,17,27,Middle,Top 25
2021,CO,Colorado,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.7,33.7,31.4,36.0,Sex,Male,8,CVD,CVD07,AGEADJRATE,SEX,SEXM,17,17,27,Middle,Top 25
2021,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,154.6,154.6,142.1,167.0,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD09,CRDRATE,RACE,BLK,2,2,19,Top 10,Top 25
